sample.date,plot,sample.number,tree.tag,spp,N.percent,C.percent,vial.label
2000-08-07,G2,2,206,cherry,2.173866034,49.9725647,NA
2000-08-07,G2,3,214,hem,1.184991002,52.01962662,NA
2000-08-07,G2,3,214,hem,1.133376956,51.17713165,NA
2000-08-07,G2,4,224,hem,1.298928738,50.35677338,NA
2000-08-07,G2,4,224,hem,1.276930571,49.95023727,NA
2000-08-07,G2,5,226,hem,1.260757565,51.69374466,NA
2000-08-07,G2,5,226,hem,1.252201796,50.80729675,NA
2000-08-07,H1,1,302,ro,2.232633829,52.5915451,NA
2000-08-07,H1,1,302,ro,2.290338278,52.66902161,NA
2000-08-07,H1,2,305,ro,2.122633934,52.59459305,NA
2000-08-07,H1,2,305,ro,2.122027397,51.87688446,NA
2000-08-07,H1,3,306,rm,1.991163731,51.51509857,NA
2000-08-07,H1,3,306,rm,1.987957597,51.77206421,NA
2000-08-07,H1,4,309,ro,2.345008135,51.81874084,NA
2000-08-07,H1,4,309,ro,2.278576612,51.24128723,NA
2000-08-07,H1,5,311,rm,2.048713207,52.25875854,NA
2000-08-07,H1,5,311,rm,2.155906439,52.98101807,NA
2000-08-07,H1,6,313,wp,1.496425033,52.85924911,NA
2000-08-07,H1,6,313,wp,1.512800574,52.64702988,NA
2000-08-07,H1,7,314,hem,1.25835979,52.93551636,NA
2000-08-07,H1,7,314,hem,1.28501296,53.32127762,NA
2000-08-07,H1,8,315,wp,1.316236138,51.63381195,NA
2000-08-07,H1,8,315,wp,1.239895463,52.01871872,NA
2000-08-07,H1,8,315,wp,1.254423976,53.14932632,NA
2000-08-07,H1,8,315,wp,1.25468576,50.95598984,NA
2000-08-07,H1,9,319,hem,1.215385675,53.19329071,NA
2000-08-07,H1,9,319,hem,1.184460521,52.18078613,NA
2000-08-07,H1,10,320,wp,1.389003396,54.7454834,NA
2000-08-07,H1,10,320,wp,1.360632181,54.64290619,NA
2000-08-07,H1,11,321,rm,2.071895599,51.21063995,NA
2000-08-07,H1,11,321,rm,2.12369132,52.47950363,NA
2000-08-07,H5,1,384,rm,1.796545982,53.87166977,NA
2000-08-07,H5,1,384,rm,1.80154705,53.43919373,NA
2000-08-07,H5,2,387,yb,2.111762285,51.38238907,NA
2000-08-07,H5,2,387,yb,2.063892126,51.44602585,NA
2000-08-07,H5,3,396,ro,2.405137062,53.21453857,NA
2000-08-07,H5,3,396,ro,2.386224508,53.01869202,NA
2000-08-07,H5,4,398,bb,2.356403589,53.01876068,NA
2000-08-07,H5,4,398,bb,2.371979475,53.25347519,NA
2000-08-07,H5,5,401,rm,1.326969981,49.34816742,NA
2000-08-07,H5,5,401,rm,1.353126884,49.49119568,NA
2000-08-07,H5,6,402,ro,2.49481678,52.74073029,NA
2000-08-07,H5,6,402,ro,2.509203911,52.71412277,NA
2006-07-03,A1,1,6,rm,1.846864223,51.08668137,NA
2006-07-03,A1,1,6,rm,1.907631278,51.10393143,NA
2006-07-03,A1,1,6,rm,1.973204732,50.2074585,NA
2006-07-03,A1,1,6,rm,1.903831005,49.9498558,NA
2006-07-03,A1,2,8,yb,2.505020618,48.44379044,NA
2006-07-03,A1,2,8,yb,2.532963991,48.14255142,NA
2006-07-03,A1,3,19,ro,2.46212554,50.56818008,NA
2006-07-03,A1,3,19,ro,2.344599962,49.03587341,NA
2006-07-03,A1,4,out,ro,2.276050091,48.66106796,NA
2006-07-03,A1,4,out,ro,2.268428326,49.48083115,NA
2006-07-05,A2,1,26,ro,2.280507803,49.40709686,NA
2006-07-05,A2,1,26,ro,2.305917025,48.82953644,NA
2006-07-05,A2,2,32,ro,2.679954529,49.64059067,NA
2006-07-05,A2,2,32,ro,2.714340925,50.59982681,NA
2006-07-05,A2,3,34,ro,2.50467205,51.04385376,NA
2006-07-05,A2,3,34,ro,2.457002401,50.0634079,NA
2006-07-05,A2,4,35,rm,1.857811689,49.12531662,NA
2006-07-05,A2,4,35,rm,1.870001197,49.36572647,NA
2006-07-05,A3,1,58,ro,2.063228369,49.28094101,NA
2006-07-05,A3,1,58,ro,2.001100779,48.2354126,NA
2006-07-05,A3,2,66,rm,2.093075275,49.43413925,NA
2006-07-05,A3,2,66,rm,2.069443941,49.72716904,NA
2006-07-05,A3,3,69,rm,2.063224077,50.51221848,NA
2006-07-05,A3,3,69,rm,1.993529916,50.08147049,NA
2006-07-05,A3,4,51,ro,2.342623949,49.71908569,NA
2006-07-05,A3,4,51,ro,2.288557053,49.58751678,NA
2006-07-05,A3,5,out,beech,2.601576567,49.33315277,NA
2006-07-05,A3,5,out,beech,2.5678792,49.00161743,NA
2006-07-07,A4,1,22,ro,2.581082821,50.43687439,NA
2006-07-07,A4,1,22,ro,2.573735237,50.97809982,NA
2006-07-07,A4,2,85,rm,2.459640026,50.20043182,NA
2006-07-07,A4,2,85,rm,2.425931931,49.82697678,NA
2006-07-07,A4,3,88,ro,2.402299881,50.9523468,NA
2006-07-07,A4,3,88,ro,2.473063707,50.24821854,NA
2006-07-07,A4,4,140,beech,2.302633286,49.53903961,NA
2006-07-07,A4,4,140,beech,2.269255161,49.78591919,NA
2006-07-07,A5,1,67,ro,2.187216997,49.67058182,NA
2006-07-07,A5,1,67,ro,2.214782715,49.7824707,NA
2006-07-07,A5,2,109,ro,2.378470421,50.05490875,NA
2006-07-07,A5,2,109,ro,2.269985199,49.48868561,NA
2006-07-07,A5,3,122,ro,2.362980366,50.91448212,NA
2006-07-07,A5,3,122,ro,2.377682209,50.10900497,NA
2006-07-07,A5,4,127,ro,2.687172174,50.14059067,NA
2006-07-07,A5,4,127,ro,2.515779495,50.05422974,NA
2006-07-03,B1,1,154,rm,2.023743868,50.03662491,NA
2006-07-03,B1,1,154,rm,2.054310322,49.52671051,NA
2006-07-03,B1,2,160,rm,1.731234193,50.47781754,NA
2006-07-03,B1,2,160,rm,1.756866574,50.82948303,NA
2006-07-03,B1,3,165,ro,2.324569702,49.99098969,NA
2006-07-03,B1,3,165,ro,2.360455751,49.9104805,NA
2006-07-03,B1,4,out,rm,1.937645912,50.01959991,NA
2006-07-03,B1,4,out,rm,1.912053943,49.88227463,NA
2006-07-03,B2,1,179,ro,2.172688246,49.71723938,NA
2006-07-03,B2,1,179,ro,2.162222147,49.84828186,NA
2006-07-03,B2,2,182,yb,2.468958139,46.46063232,NA
2006-07-03,B2,2,182,yb,2.416448116,46.46668625,NA
2006-07-03,B2,3,194,rm,2.194508314,50.3216629,NA
2006-07-03,B2,3,194,rm,2.193200827,50.36380386,NA
2006-07-03,B2,4,out,rm,1.794856191,49.89818573,NA
2006-07-03,B2,4,out,rm,1.834466577,50.74758911,NA
2006-07-05,B3,1,203,ash,2.611771107,47.00688171,NA
2006-07-05,B3,1,203,ash,2.681066513,47.01226425,NA
2006-07-05,B3,2,210,ro,2.354897022,49.74464035,NA
2006-07-05,B3,2,210,ro,2.290149689,49.73981857,NA
2006-07-05,B3,3,223,ro,2.157353878,48.72008514,NA
2006-07-05,B3,3,223,ro,2.176056385,49.29373169,NA
2006-07-05,B3,3,223,ro,2.11260891,49.11141205,NA
2006-07-05,B3,4,232,ro,2.515227556,49.31261444,NA
2006-07-05,B3,4,232,ro,2.519160509,49.26423264,NA
2006-07-05,B3,5,out,rm,1.956124067,51.02477646,NA
2006-07-05,B3,5,out,rm,1.862331629,50.74414444,NA
2006-07-05,B4,1,255,rm,1.830329657,49.70755768,NA
2006-07-05,B4,1,255,rm,1.807523608,49.88063049,NA
2006-07-07,B4,2,251,bo,2.320717573,50.1776619,NA
2006-07-07,B4,2,251,bo,2.270942926,50.09635925,NA
2006-07-07,B4,3,262,ro,2.612183094,50.88467026,NA
2006-07-07,B4,3,262,ro,2.764616251,50.8867569,NA
2006-07-07,B4,4,268,gb,2.46263814,50.4604187,NA
2006-07-07,B4,4,268,gb,2.424695492,50.13166428,NA
2006-07-07,B4,5,277,ro,2.585219622,50.69763184,NA
2006-07-07,B4,5,277,ro,2.600277424,51.36963654,NA
2006-07-07,B5,1,16,ro,2.085530519,50.24087143,NA
2006-07-07,B5,1,16,ro,2.14795351,49.98336029,NA
2006-07-07,B5,2,304,ro,2.155301571,49.64982605,NA
2006-07-07,B5,2,304,ro,2.168528318,49.4908371,NA
2006-07-07,B5,3,310,ro,2.24287343,48.79110336,NA
2006-07-07,B5,3,310,ro,2.477389812,48.90626144,NA
2006-07-07,B5,4,312,ro,2.291790485,49.87366104,NA
2006-07-07,B5,4,312,ro,2.292903662,49.37350845,NA
2006-07-03,C1,1,359,wp,1.283379316,50.54019928,NA
2006-07-03,C1,1,359,wp,1.252938271,50.19143677,NA
2006-07-03,C1,2,362,ro,2.32352376,49.30933762,NA
2006-07-03,C1,2,362,ro,2.308601856,49.37861252,NA
2006-07-03,C1,3,366,ro,2.179336309,50.02516937,NA
2006-07-03,C1,3,366,ro,2.222083807,49.51858521,NA
2006-07-03,C1,4,out,ro,2.245610237,49.27449799,NA
2006-07-03,C1,4,out,ro,2.281674385,49.87303162,NA
2006-07-03,C2,1,380,rm,2.007976532,50.22816086,NA
2006-07-03,C2,1,380,rm,2.003606319,49.89693832,NA
2006-07-03,C2,2,386,ro,2.151976109,49.83753586,NA
2006-07-03,C2,2,386,ro,2.236268997,49.90896225,NA
2006-07-03,C2,3,388,beech,2.286567688,49.51840973,NA
2006-07-03,C2,3,388,beech,2.309756756,49.28751373,NA
2006-07-03,C2,4,391,ro,2.141461849,50.08976364,NA
2006-07-03,C2,4,391,ro,2.172599792,49.79951477,NA
2006-07-03,C2,5,392,ro,2.272699118,49.61624527,NA
2006-07-03,C2,5,392,ro,2.252629995,49.1150589,NA
2006-07-05,C3,1,403,rm,1.987343788,49.91306686,NA
2006-07-05,C3,1,403,rm,1.992943525,49.63024139,NA
2006-07-05,C3,2,412,rm,1.943278551,50.67921066,NA
2006-07-05,C3,2,412,rm,1.939126968,50.48832703,NA
2006-07-05,C3,3,424,yb,2.281678915,48.15002441,NA
2006-07-05,C3,3,424,yb,2.275105238,48.06543732,NA
2006-07-05,C3,4,425,ash,2.054745197,47.55341339,NA
2006-07-05,C3,4,425,ash,1.939192414,47.56805801,NA
2006-07-05,C3,5,out,yb,2.251306057,48.79185486,NA
2006-07-05,C3,5,out,yb,2.322225571,48.84260178,NA
2006-07-11,C4,1,466,ro,2.372763157,49.03108597,NA
2006-07-11,C4,1,466,ro,2.460558891,49.80488205,NA
2006-07-11,C4,2,462;469,ro,2.344638586,50.3155899,NA
2006-07-11,C4,2,462;469,ro,2.230656862,49.97615433,NA
2006-07-11,C4,3,491;494,rm,1.850585938,51.00244522,NA
2006-07-11,C4,3,491;494,rm,1.926068187,51.29564667,NA
2006-07-11,C4,4,out,ro,2.388032913,50.10026169,NA
2006-07-11,C4,4,out,ro,2.298950672,50.39550781,NA
2006-07-12,C5,1,501,bo,2.223512411,50.97492981,NA
2006-07-12,C5,1,501,bo,2.231141329,50.74266434,NA
2006-07-12,C5,2,509,rm,1.730181217,50.57963562,NA
2006-07-12,C5,2,509,rm,1.743346453,50.80621338,NA
2006-07-12,C5,3,519,ro,2.309582233,50.30810928,NA
2006-07-12,C5,3,519,ro,2.257244349,50.44141006,NA
2006-07-12,C5,4,290;out,beech,2.522704601,49.21578979,NA
2006-07-12,C5,4,290;out,beech,2.418068171,49.44367218,NA
2006-07-03,D1,1,532,ro,2.358241081,50.34642029,NA
2006-07-03,D1,1,532,ro,2.279892921,50.36685181,NA
2006-07-03,D1,2,538,ro,2.054798126,49.48957062,NA
2006-07-03,D1,2,538,ro,2.089686632,49.31713867,NA
2006-07-03,D1,3,546,ro,2.419408321,50.71940994,NA
2006-07-03,D1,3,546,ro,2.431897402,50.11418915,NA
2006-07-03,D1,4,540;541;542,rm,2.18112731,50.49681854,NA
2006-07-03,D1,4,540;541;542,rm,2.231487513,50.63798141,NA
2006-07-03,D2,1,589,ash,2.303719282,47.83262634,NA
2006-07-03,D2,1,589,ash,2.379553795,47.65267944,NA
2006-07-03,D2,2,592,rm,1.680117369,50.41780853,NA
2006-07-03,D2,2,592,rm,1.706776977,50.11602402,NA
2006-07-03,D2,3,out,rm,2.003209591,50.78303909,NA
2006-07-03,D2,3,out,rm,2.038870096,50.65983582,NA
2006-07-03,D2,4,out,ro,2.247089148,49.83929825,NA
2006-07-03,D2,4,out,ro,2.230105162,50.03188705,NA
2006-07-05,D3,3,613,ro,2.410387278,50.82322311,NA
2006-07-05,D3,3,613,ro,2.448722601,50.79805756,NA
2006-07-05,D3,4,618,rm,1.870777726,50.75944519,NA
2006-07-05,D3,4,618,rm,1.910788655,50.4388237,NA
2006-07-11,D3,1,604,rm,1.978876114,51.05182648,NA
2006-07-11,D3,1,604,rm,1.951044917,50.93165588,NA
2006-07-11,D3,2,606,rm,2.056573153,51.65698242,NA
2006-07-11,D3,2,606,rm,2.055054188,50.82962418,NA
2006-07-11,D4,1,626,rm,2.393208265,50.18940353,NA
2006-07-11,D4,1,626,rm,2.487510204,50.19156265,NA
2006-07-11,D4,2,637,ash,2.358730555,48.52464676,NA
2006-07-11,D4,2,637,ash,2.253767252,48.08623886,NA
2006-07-11,D4,2,637,ash,2.192678928,48.35552979,NA
2006-07-11,D4,3,627;628,cherry,2.571089983,48.39701843,NA
2006-07-11,D4,3,627;628,cherry,2.545459986,47.428936,NA
2006-07-11,D4,4,out,ash,2.336503267,49.44942474,NA
2006-07-11,D4,4,out,ash,2.239548922,49.07159805,NA
2006-07-12,D5,1,658,rm,2.328702927,50.38417053,NA
2006-07-12,D5,1,658,rm,2.356337309,50.38360214,NA
2006-07-12,D5,2,665,rm,1.815857768,50.60388947,NA
2006-07-12,D5,2,665,rm,1.799821734,50.45054245,NA
2006-07-12,D5,3,667,rm,1.836829543,51.37556076,NA
2006-07-12,D5,3,667,rm,1.803318381,51.19152832,NA
2006-07-12,D5,4,670,wb,2.248066425,50.96015549,NA
2006-07-12,D5,4,670,wb,2.30239296,51.12653732,NA
2006-07-17,E1,1,679,rm,1.910995722,50.85441971,NA
2006-07-17,E1,1,679,rm,1.934789658,51.38333893,NA
2006-07-17,E1,2,683,rm,2.063944101,50.67449188,NA
2006-07-17,E1,2,683,rm,2.057476997,50.61663818,NA
2006-07-17,E1,3,684,yb,2.775623798,48.09401321,NA
2006-07-17,E1,3,684,yb,2.802822351,48.34089661,NA
2006-07-17,E1,4,out,wb,2.114302397,50.01203918,NA
2006-07-17,E1,4,out,wb,2.103417635,49.91795349,NA
2006-07-12,E2,1,702,rp,1.09655571,51.98197174,NA
2006-07-12,E2,1,702,rp,1.064481378,52.00469208,NA
2006-07-12,E2,2,716,rp,1.084948301,52.03386307,NA
2006-07-12,E2,2,716,rp,1.097131848,52.13437653,NA
2006-07-12,E2,3,717,rp,1.222373009,51.51807404,NA
2006-07-12,E2,3,717,rp,1.231917024,51.18023682,NA
2006-07-12,E2,4,out,rm,2.126142502,50.93227005,NA
2006-07-12,E2,4,out,rm,2.102556944,50.74228287,NA
2006-07-12,E3,1,752,ro,2.268547773,49.62428284,NA
2006-07-12,E3,1,752,ro,2.303318024,49.67137527,NA
2006-07-12,E3,2,761,ro,2.595658541,50.39681244,NA
2006-07-12,E3,2,761,ro,2.417277336,49.39946747,NA
2006-07-12,E3,3,765,ro,2.25214529,49.2781105,NA
2006-07-12,E3,3,765,ro,2.237767935,49.39830399,NA
2006-07-12,E3,4,769,ro,2.317686558,50.38158035,NA
2006-07-12,E3,4,769,ro,2.363998413,50.126297,NA
2006-07-12,E4,1,801,wp,1.449711323,51.66379547,NA
2006-07-12,E4,1,801,wp,1.458384514,51.43628311,NA
2006-07-12,E4,2,805,wp,1.292673826,51.08192062,NA
2006-07-12,E4,2,805,wp,1.328760266,50.48837662,NA
2006-07-12,E4,3,826,ws,1.172479272,49.34998703,NA
2006-07-12,E4,3,826,ws,1.098523498,48.43861008,NA
2006-07-12,E4,4,802;803,ro,2.498866081,50.37922668,NA
2006-07-12,E4,4,802;803,ro,2.523069382,50.37708282,NA
2006-07-12,E4,5,834;835,rm,2.218969822,50.1086998,NA
2006-07-12,E4,5,834;835,rm,2.2022686,50.18088913,NA
2006-07-12,E5,1,908,rm,1.928337455,50.74810791,NA
2006-07-12,E5,1,908,rm,1.835851789,50.55987549,NA
2006-07-12,E5,2,879,wp,1.282120466,51.50736237,NA
2006-07-12,E5,2,879,wp,1.373659492,51.5786171,NA
2006-07-12,E5,3,909,rm,2.276986837,50.83639526,NA
2006-07-12,E5,3,909,rm,2.262108564,50.23072052,NA
2006-07-12,E5,4,911,hem,1.224925637,50.84960938,NA
2006-07-12,E5,4,911,hem,1.187003851,50.8343544,NA
2006-07-12,F1,1,930,hem,0.950857937,50.14538574,NA
2006-07-12,F1,1,930,hem,0.935709178,50.37940979,NA
2006-07-12,F1,2,932,cherry,2.697976589,48.61885834,NA
2006-07-12,F1,2,932,cherry,2.611413002,48.61078262,NA
2006-07-14,F1,3,945,rp,1.035521984,51.79013824,NA
2006-07-14,F1,3,945,rp,1.073012233,52.23882675,NA
2006-07-14,F1,4,947;948,rm,1.758785129,50.06172562,NA
2006-07-14,F1,4,947;948,rm,1.818706274,50.51746368,NA
2006-07-14,F2,1,983,yb,2.504008532,48.44506836,NA
2006-07-14,F2,1,983,yb,2.555983305,48.24198914,NA
2006-07-14,F2,2,984,rm,1.879352093,49.37163925,NA
2006-07-14,F2,2,984,rm,1.832473278,49.60461807,NA
2006-07-14,F2,3,992,ro,2.677345991,50.33469772,NA
2006-07-14,F2,3,992,ro,2.551750898,50.16975403,NA
2006-07-14,F2,4,995,ro,2.31383276,49.81095505,NA
2006-07-14,F2,4,995,ro,2.494129181,49.86158752,NA
2006-07-14,F3,1,3,wp,1.332219243,50.21421432,NA
2006-07-14,F3,1,3,wp,1.361687064,50.70330811,NA
2006-07-14,F3,2,9,rm,2.233463049,49.2109108,NA
2006-07-14,F3,2,9,rm,2.282221556,50.42321396,NA
2006-07-14,F3,3,out,ro,2.575411797,51.13338852,NA
2006-07-14,F3,3,out,ro,2.542806387,50.57551575,NA
2006-07-14,F3,4,out,ro,2.322182417,50.6529541,NA
2006-07-14,F3,4,out,ro,2.513332844,50.53593826,NA
2006-07-14,F4,1,49,ro,2.176882505,50.24323654,NA
2006-07-14,F4,1,49,ro,2.263673782,50.56933212,NA
2006-07-14,F4,2,62,wp,1.457325816,51.45521927,NA
2006-07-14,F4,2,62,wp,1.511495471,51.347332,NA
2006-07-14,F4,3,71,rm,2.169937611,50.32829666,NA
2006-07-14,F4,3,71,rm,2.189810038,50.42438889,NA
2006-07-14,F4,4,735,ash,2.282548904,48.01134491,NA
2006-07-14,F4,4,735,ash,2.328914881,48.11877441,NA
2006-07-14,F5,1,84,ro,2.078590393,51.88740921,NA
2006-07-14,F5,1,84,ro,2.12030077,51.78900146,NA
2006-07-14,F5,2,104,rm,2.143610716,50.88454819,NA
2006-07-14,F5,2,104,rm,2.142976046,50.93987656,NA
2006-07-14,F5,3,117,wp,1.496828079,52.05402374,NA
2006-07-14,F5,3,117,wp,1.514377594,51.76831436,NA
2006-07-14,F5,4,133,ro,2.348997593,50.66408539,NA
2006-07-14,F5,4,133,ro,2.31168294,50.19755936,NA
2006-07-14,G1,1,158,rp,1.099113345,52.22758484,NA
2006-07-14,G1,1,158,rp,1.061305642,52.02065659,NA
2006-07-14,G1,2,174,rp,1.126489639,51.85535431,NA
2006-07-14,G1,2,174,rp,1.142530918,51.76200485,NA
2006-07-14,G1,3,175,ro,2.150775909,49.37766266,NA
2006-07-14,G1,3,175,ro,2.300725937,49.59563828,NA
2006-07-14,G1,4,out,rp,1.054429054,51.1525383,NA
2006-07-14,G1,4,out,rp,1.042711854,50.85958862,NA
2006-07-14,G2,1,204,hem,0.973947167,50.05110931,NA
2006-07-14,G2,1,204,hem,0.99895525,50.04928589,NA
2006-07-14,G2,2,207,hem,1.039081931,50.03519821,NA
2006-07-14,G2,2,207,hem,1.062284231,50.32632065,NA
2006-07-14,G2,3,217,hem,1.10590589,50.09755325,NA
2006-07-14,G2,3,217,hem,1.114161253,50.77277374,NA
2006-07-14,G2,4,224,hem,1.175350904,51.17269135,NA
2006-07-14,G2,4,224,hem,1.176710606,51.48078537,NA
2006-07-14,G4,1,261,rm,2.066377878,50.21694565,NA
2006-07-14,G4,1,261,rm,2.069176912,49.29093933,NA
2006-07-14,G4,2,out,ro,2.23937273,51.5050621,NA
2006-07-14,G4,2,out,ro,2.202249527,51.38335419,NA
2006-07-17,G5,1,269,hem,0.996290326,49.34438705,NA
2006-07-17,G5,1,269,hem,0.993566513,49.45529175,NA
2006-07-17,G5,2,279,ro,2.269263029,50.85215759,NA
2006-07-17,G5,2,279,ro,2.189451218,51.59711075,NA
2006-07-17,G5,3,291,ro,2.344748735,51.41973877,NA
2006-07-17,G5,3,291,ro,2.301889181,50.7764473,NA
2006-07-17,G5,4,277;287,rm,1.952512264,49.54902649,NA
2006-07-17,G5,4,277;287,rm,2.043560266,49.72283936,NA
2006-07-17,G5,5,out,rm,2.084748507,50.54935455,NA
2006-07-17,G5,5,out,rm,2.022635698,50.64348602,NA
2006-07-12,H1,1,305,ro,2.183811426,50.1149559,NA
2006-07-12,H1,1,305,ro,2.197616339,49.38306046,NA
2006-07-12,H1,2,314,hem,0.892883778,50.80173111,NA
2006-07-12,H1,2,314,hem,0.899006069,50.64598083,NA
2006-07-12,H1,3,320,wp,1.23059833,52.05123901,NA
2006-07-12,H1,3,320,wp,1.264922619,51.23588562,NA
2006-07-12,H1,4,321,rm,2.126795292,49.05348969,NA
2006-07-12,H1,4,321,rm,2.172160149,50.30621338,NA
2006-07-14,H2,1,345,hem,0.972382605,49.94181061,NA
2006-07-14,H2,1,345,hem,0.941719949,48.89675903,NA
2006-07-14,H2,2,347,hem,0.955395699,49.71268845,NA
2006-07-14,H2,2,347,hem,0.924022436,49.51728821,NA
2006-07-14,H2,3,349,hem,1.068167806,49.69392014,NA
2006-07-14,H2,3,349,hem,1.053557634,50.48128891,NA
2006-07-14,H2,4,out,ro,2.269421101,49.18455505,NA
2006-07-14,H2,4,out,ro,2.249493122,49.14992523,NA
2006-07-17,H5,1,383,hem,0.865997434,50.00497055,NA
2006-07-17,H5,1,383,hem,0.902095675,50.2239151,NA
2006-07-17,H5,2,388,hem,1.01907897,50.40975571,NA
2006-07-17,H5,2,388,hem,1.067860603,50.95424271,NA
2006-07-17,H5,3,402,ro,2.17214489,47.98413849,NA
2006-07-17,H5,3,402,ro,2.132679224,47.92433929,NA
2006-07-17,H5,4,403,beech,2.655774355,49.53893661,NA
2006-07-17,H5,4,403,beech,2.582255363,49.48821259,NA
2006-07-07,X1,1,504,ro,2.192554474,50.23522949,NA
2006-07-07,X1,1,504,ro,2.237813711,50.20608902,NA
2006-07-07,X1,2,508,rm,1.743614674,50.52101898,NA
2006-07-07,X1,2,508,rm,1.781374454,50.40157318,NA
2006-07-07,X1,3,522,beech,1.863666415,50.92024612,NA
2006-07-07,X1,3,522,beech,1.902771831,50.70980072,NA
2006-07-07,X1,4,573,ro,2.443250656,50.31723785,NA
2006-07-07,X1,4,573,ro,2.487516403,50.7263298,NA
2006-07-07,X2,1,4,beech,2.632301569,49.72944641,NA
2006-07-07,X2,1,4,beech,2.600835085,49.25738525,NA
2006-07-07,X2,2,20,beech,2.070822239,49.09091187,NA
2006-07-07,X2,2,20,beech,2.078832388,48.97428513,NA
2006-07-07,X2,3,559,hem,1.08109498,50.64412689,NA
